callback_metadata,callback_url,created_on,download_url,finished_on,focus,image_url,original_filename,project_id,status,task_id,text_data
,,Wed Nov 24 2021 12:50:54 GMT+0000 (Coordinated Universal Time),https://hive-data-prod-cdn.thehive.ai/project%2F33317%2Ftask%2Freal%2F298d2f65-4d25-11ec-8a20-e38d4e5b07b8_0?Expires=1654530581&Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9oaXZlLWRhdGEtcHJvZC1jZG4udGhlaGl2ZS5haS9wcm9qZWN0JTJGMzMzMTclMkZ0YXNrJTJGcmVhbCUyRjI5OGQyZjY1LTRkMjUtMTFlYy04YTIwLWUzOGQ0ZTViMDdiOF8wIiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNjU0NTMwNTgxfX19XX0_&Signature=booE3OAYlxWdR2n-csozCpaD45hjN-XaMRNTfqa2LBkZrvsf2GvbbFLQUK7QWStQjtuOms5n1JelulLFNZg9hALRintvrlAuVU2XvOWcx7QhSpOF8sDOANIo073VMjvHY35qu0ncxXjT2AnzsurUyCoPWwG0oc97rbmK6tJd-ZC8gBFkNwzqwl6TevyYLdMdBjZu9S2py~bWlgjuLXbjr5jE9PUCCwcnelRxa20j1dto8xWGRga-cEbrLyloKRxR29Phl96db1Ym6acVCiML3ZHK1qHpL~-zutNWcIqgCO4zjtg5M2CSxhWcwzn8fOaXxkar5eIG742s2TBvQ~kTDQ__&Key-Pair-Id=APKAIWMTNWCLWHZZ525A,Tue Nov 30 2021 06:28:56 GMT+0000 (Coordinated Universal Time),,,BHN198.jpg,33317,"[{""points"":[{""x"":0.043351393097251084,""y"":0.23207803126460558},{""x"":0.012739870316177465,""y"":0.21328979622852076},{""x"":0.009967591846357675,""y"":0.19993634431324211},{""x"":0.025489384503486142,""y"":0.19430258023833058},{""x"":0.05768219522501404,""y"":0.18975981805592607},{""x"":0.12454786200451662,""y"":0.18667346176489708},{""x"":0.12491983768045165,""y"":0.21422067305289272},{""x"":0.16080989255686967,""y"":0.22250786190761945},{""x"":0.15233974672233336,""y"":0.24850880504893702},{""x"":0.11596645255796781,""y"":0.2567006599025259},{""x"":0.08401526148041367,""y"":0.24905988968092985}],""height"":1,""width"":1,""label"":""bill_color_::_black"",""object_id"":""e9bce4dc-eb06-4d17-84bb-6ad7e95ee98c""}]",298d2f65-4d25-11ec-8a20-e38d4e5b07b8,
,,Wed Nov 24 2021 12:50:54 GMT+0000 (Coordinated Universal Time),https://hive-data-prod-cdn.thehive.ai/project%2F33317%2Ftask%2Freal%2F298d2f66-4d25-11ec-8a20-e38d4e5b07b8_0?Expires=1654530581&Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9oaXZlLWRhdGEtcHJvZC1jZG4udGhlaGl2ZS5haS9wcm9qZWN0JTJGMzMzMTclMkZ0YXNrJTJGcmVhbCUyRjI5OGQyZjY2LTRkMjUtMTFlYy04YTIwLWUzOGQ0ZTViMDdiOF8wIiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNjU0NTMwNTgxfX19XX0_&Signature=XszpWot5DnnHZnoZ8AwhQEEEO-s5Cd21ZaA~q8~H0z~46k9z-2mGgq628OxTjq-ZBlIO6BMux5j8EBxsF9Qd3hnxnKZzfReCmWuE~OsPFGHrXvzB3HCo5nGuLlXI6hUWgA9OR8Ev6SRwM-LUbf499Y~d7Zdj7k9G2TD0pdTVK~Qdsqt7xzH6PDIChGXJFUsfirf0Uy8317x-pGLVhrlH12tSbzeOhu2jJvvLwROiO2X0eoQP8dklVZok58zkdQgQhAlBrzR~yLfJ-QZsVCAfv45AThnHX1e5c3Vq-Ai-907GgYVjH4XMvj0tyQmavzWLNNNWB5QoAH72neFZiA9HUg__&Key-Pair-Id=APKAIWMTNWCLWHZZ525A,Tue Nov 30 2021 10:36:49 GMT+0000 (Coordinated Universal Time),,,BHN199.jpg,33317,"[""inconclusive""]",298d2f66-4d25-11ec-8a20-e38d4e5b07b8,
,,Wed Nov 24 2021 12:58:20 GMT+0000 (Coordinated Universal Time),https://hive-data-prod-cdn.thehive.ai/project%2F33317%2Ftask%2Freal%2F32ebe860-4d26-11ec-8a20-e38d4e5b07b8_0?Expires=1654530581&Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9oaXZlLWRhdGEtcHJvZC1jZG4udGhlaGl2ZS5haS9wcm9qZWN0JTJGMzMzMTclMkZ0YXNrJTJGcmVhbCUyRjMyZWJlODYwLTRkMjYtMTFlYy04YTIwLWUzOGQ0ZTViMDdiOF8wIiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNjU0NTMwNTgxfX19XX0_&Signature=isMd-9e-fbLMUoKHnoBGiTL7arQjixpEwEJJ3K3kR55LCB~6Xj3Mhnx~7oTwy6mZUmvrjqulSLeeAEo4H7ypMz4IZvkCEb5zWAqVoB6JFj21fKgy5txc7KepjHDx8iMSurjfiq93jFQeb39rijjRkNONOmTwznNM3NBjvDxil8hn~eUyKcuRMZtVqqUT3m8Rda49OnMoV1mN-spLYPkMQ9hEP-58sLAgTpROFWhq1EKG~Eh7klMf8-WAoUBJnwa0phJtp-UYcvqRbNttLoB~n77SYKBQrVjeTyoGQWxQhe~VEofW4KmCidwug2K2t2kgPmxjRhcgmGbdeePoYNCrqA__&Key-Pair-Id=APKAIWMTNWCLWHZZ525A,Tue Nov 30 2021 00:30:41 GMT+0000 (Coordinated Universal Time),,,BF001.jpg,33317,"[""inconclusive""]",32ebe860-4d26-11ec-8a20-e38d4e5b07b8,
,,Wed Nov 24 2021 12:58:20 GMT+0000 (Coordinated Universal Time),https://hive-data-prod-cdn.thehive.ai/project%2F33317%2Ftask%2Freal%2F32ebe861-4d26-11ec-8a20-e38d4e5b07b8_0?Expires=1654530581&Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9oaXZlLWRhdGEtcHJvZC1jZG4udGhlaGl2ZS5haS9wcm9qZWN0JTJGMzMzMTclMkZ0YXNrJTJGcmVhbCUyRjMyZWJlODYxLTRkMjYtMTFlYy04YTIwLWUzOGQ0ZTViMDdiOF8wIiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNjU0NTMwNTgxfX19XX0_&Signature=Xv0EVIdFPqJFuYdk1Bj10l9v1dersd1h9uo0SAKQZNdZV1pNrJr--f9682RWMsuroB-midk9d62vBvizX8Qo8uKiNZGFKaYq-q8YvZr-GILUVbVvtH7HxXAWq8AEvKhnS8Xk~M-3U1Gg1U-guNZBTOf9YXqzWtKIDGgOE60W5wGZfQrtabr2zEh2vU8Z9VUf2T5vlMgR~t4ZK6djI5dikp5YLUgsxy8PUFQlA~5ygnMaLg3f4BJJoxTfdhfy4esKJcPAEl0osNda-nG6ba5Z3t5X4WfyJ6hsvWspttZYkFchuY6~2tk70bpot~qUwAM1Z2C973PZEuX3xOQpEcANfg__&Key-Pair-Id=APKAIWMTNWCLWHZZ525A,Tue Nov 30 2021 00:44:43 GMT+0000 (Coordinated Universal Time),,,BF002.jpg,33317,"[{""points"":[{""x"":0.13266033086376727,""y"":0.5608545395993351},{""x"":0.06771066064719418,""y"":0.560163169117657},{""x"":0.06707102504018375,""y"":0.5448391986323138},{""x"":0.17400075389765113,""y"":0.38793622008335005},{""x"":0.2098183221004779,""y"":0.5341730225430357}],""height"":1,""width"":1,""label"":""bill_color_::_black"",""object_id"":""defb7184-639b-4f9c-8959-3f0945b5d0ad""}]",32ebe861-4d26-11ec-8a20-e38d4e5b07b8,
,,Wed Nov 24 2021 12:58:20 GMT+0000 (Coordinated Universal Time),https://hive-data-prod-cdn.thehive.ai/project%2F33317%2Ftask%2Freal%2F32ebe862-4d26-11ec-8a20-e38d4e5b07b8_0?Expires=1654530581&Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9oaXZlLWRhdGEtcHJvZC1jZG4udGhlaGl2ZS5haS9wcm9qZWN0JTJGMzMzMTclMkZ0YXNrJTJGcmVhbCUyRjMyZWJlODYyLTRkMjYtMTFlYy04YTIwLWUzOGQ0ZTViMDdiOF8wIiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNjU0NTMwNTgxfX19XX0_&Signature=RdXCJ9-7YZzIutqQkhTFb8-yxR0R6icRb9MhWIp6zACSN5BH-RlKX76hOtrO2no4oU3WD~9M4Vz-Jy6bvkLAwVBX6K4eNG4vNfdWSFGy9N1Lp6dwkxVSiQR8MaCRXLEX1kMF-GT8CT0MqrngBT5VH3GV0iTxrPeg0JOWLLhWIX~pqVokgReE2bfGQAocesy6HknrjpCihFk8G7cP2qv6WcG6mL3nU~w48NEPSIi2uwtB2xmpUQp0whOcfa7lxDL3~RcLFmgT8DCnpnMY10arr~1k7ZRlDOanMfFBdJdXFoTM7k~kO5OPV-pTMHmIxpbhGN0BtsnoZH8LIH2OtF~edQ__&Key-Pair-Id=APKAIWMTNWCLWHZZ525A,Tue Nov 30 2021 06:23:45 GMT+0000 (Coordinated Universal Time),,,BF003.jpg,33317,"[{""points"":[{""x"":0.054433311492167936,""y"":0.4715523226547639},{""x"":0.16934939047741518,""y"":0.3154787815610919},{""x"":0.2108156910181705,""y"":0.4519020844112758}],""height"":1,""width"":1,""label"":""bill_color_::_gray"",""object_id"":""f2b83f15-3c70-4d7b-9791-fe3188cbb43d""}]",32ebe862-4d26-11ec-8a20-e38d4e5b07b8,
,,Wed Nov 24 2021 12:58:20 GMT+0000 (Coordinated Universal Time),https://hive-data-prod-cdn.thehive.ai/project%2F33317%2Ftask%2Freal%2F32ebe863-4d26-11ec-8a20-e38d4e5b07b8_0?Expires=1654530581&Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9oaXZlLWRhdGEtcHJvZC1jZG4udGhlaGl2ZS5haS9wcm9qZWN0JTJGMzMzMTclMkZ0YXNrJTJGcmVhbCUyRjMyZWJlODYzLTRkMjYtMTFlYy04YTIwLWUzOGQ0ZTViMDdiOF8wIiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNjU0NTMwNTgxfX19XX0_&Signature=PtUCyTAE72cjdxOCuVFdrwAX8eu-Tt~CBUT7Zib8ej2Gfy3cInKZ-FICRs14DhUH2iwoW~NsD0jSatUtVv7qQioDxwCwBIHq~iw3QxC8qFpDzRcnek9a4y1n1LTib0G0x0P2frDyF9M55EupOmHdYeEOQpMA~zIzn14TQ57USdHydW2i5bRiLQngYYXW9bPPzFFVqxXewNXzeALaJcLg1s0~3LvkGM9rZBwi9gvu8HBM2nhbRQgt7FcYs5dfJTBoYrW-dfaCeP2hhT6r489qQc7hpJRKqHBdnKqfXYVz895JgldW2K4K6NerSkJraY3hp83wKrkpQaQIp7FLITSo8A__&Key-Pair-Id=APKAIWMTNWCLWHZZ525A,Tue Nov 30 2021 06:40:49 GMT+0000 (Coordinated Universal Time),,,BF004.jpg,33317,"[{""points"":[{""x"":0.07257016703078711,""y"":0.49805189362223734},{""x"":0.07332191470163546,""y"":0.4781930007499522},{""x"":0.12783229303456045,""y"":0.4206984107137346},{""x"":0.17707093382112302,""y"":0.3472393441031786},{""x"":0.2380686277282583,""y"":0.461899931547065},{""x"":0.11997931478824819,""y"":0.49822886183513354}],""height"":1,""width"":1,""label"":""bill_color_::_gray"",""object_id"":""23df180e-a5a8-4b84-82e3-23025a29f69b""}]",32ebe863-4d26-11ec-8a20-e38d4e5b07b8,
,,Wed Nov 24 2021 12:58:20 GMT+0000 (Coordinated Universal Time),https://hive-data-prod-cdn.thehive.ai/project%2F33317%2Ftask%2Freal%2F32ebe864-4d26-11ec-8a20-e38d4e5b07b8_0?Expires=1654530581&Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9oaXZlLWRhdGEtcHJvZC1jZG4udGhlaGl2ZS5haS9wcm9qZWN0JTJGMzMzMTclMkZ0YXNrJTJGcmVhbCUyRjMyZWJlODY0LTRkMjYtMTFlYy04YTIwLWUzOGQ0ZTViMDdiOF8wIiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNjU0NTMwNTgxfX19XX0_&Signature=eAq~dMU6iQDKaGNQ0RC8C2M-HsBtd2FaEf2GZo0kGnvqindVcP5kNio9EH-Pk6iefZz48y4MIDJqlqK8vptFKI90-Z22EtKK9L-3iNTJ0LRi~21S5qVfQgEvtM5RzHtR2-cdWOLzT8GAIdQiozZC4PnJ6abM0syBPcOA~LnlRNDPOERtdYrTM3mBs~I8PQz3agOBsers2XoXwuAo4LuLB8ImS5jqzi1oGePwY7dduQkfJKMuh6f9AsEgH97pIGLYEY0HKoyYMYKmKbJq7YdTvzADqagckDAp2Pu1vlg7X5mLwUJXtiICjGPtpF9z9rfxF3rwB3vEACZ5PxuIcPYBxQ__&Key-Pair-Id=APKAIWMTNWCLWHZZ525A,Tue Nov 30 2021 00:33:49 GMT+0000 (Coordinated Universal Time),,,BF005.jpg,33317,"[{""points"":[{""x"":0.17899708798521322,""y"":0.2922781604107607},{""x"":0.18596070862270467,""y"":0.31086240108733626},{""x"":0.19590274487575265,""y"":0.35067345982452736},{""x"":0.225984934371906,""y"":0.3720570994043785},{""x"":0.22677046927792047,""y"":0.38840403681049657},{""x"":0.17835626276289274,""y"":0.41355254712993533},{""x"":0.1631965747736091,""y"":0.4183563407297052},{""x"":0.1374085290429175,""y"":0.42810142259643413},{""x"":0.0844095730170168,""y"":0.42517163165860145},{""x"":0.09248455088246563,""y"":0.3988707399000293},{""x"":0.10589703522191267,""y"":0.3892970801100187},{""x"":0.14603778399204992,""y"":0.35668385690404825},{""x"":0.16482896937968147,""y"":0.32289734003867854}],""height"":1,""width"":1,""label"":""bill_color_::_black"",""object_id"":""8a1adab0-3620-4660-944d-8d234899a902""}]",32ebe864-4d26-11ec-8a20-e38d4e5b07b8,
,,Wed Nov 24 2021 12:58:20 GMT+0000 (Coordinated Universal Time),https://hive-data-prod-cdn.thehive.ai/project%2F33317%2Ftask%2Freal%2F32ebe865-4d26-11ec-8a20-e38d4e5b07b8_0?Expires=1654530581&Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9oaXZlLWRhdGEtcHJvZC1jZG4udGhlaGl2ZS5haS9wcm9qZWN0JTJGMzMzMTclMkZ0YXNrJTJGcmVhbCUyRjMyZWJlODY1LTRkMjYtMTFlYy04YTIwLWUzOGQ0ZTViMDdiOF8wIiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNjU0NTMwNTgxfX19XX0_&Signature=e8eOxN5rUGx0Ie7orBA1yM~h2Hg7mM5jvv~WSwd~ktJjmG52JjiJs-AILlaZMgYcVAHF5X0Q~vUSAF2~atcl0kM8mJ8k8H~1O6MwhwmWqJAxoDkZQBvv4vXubNNQnx67rdVVkP6FTiUOpAalxcn5oTHvkwa28AvbPPUFzkkZwe~CDr~jTf~IwG67FdCqkauqO2Lz~n~4t-VrM9CJLqLFo1ZkkCDrR1GzwrrZCdaZPyNZ7cs6ZaqWNLIAp7x3Fz8gmLA7boJCT6vP6qI7TIeGQMqlG0w6pFXASSG-UlPkL3P26iPTc1LNuGoWxCa8OeUCuYvckgsyZdKr~3zlAA7Ghg__&Key-Pair-Id=APKAIWMTNWCLWHZZ525A,Tue Nov 30 2021 06:44:12 GMT+0000 (Coordinated Universal Time),,,BF006.jpg,33317,"[{""points"":[{""x"":0.18241035669032393,""y"":0.3023227682260019},{""x"":0.19157102844296794,""y"":0.36411418122303324},{""x"":0.22284494682915593,""y"":0.3987064555786965},{""x"":0.22955098916694974,""y"":0.41263160141182054},{""x"":0.09330119795928793,""y"":0.4429388960197291},{""x"":0.07638740698896987,""y"":0.42581889998403283},{""x"":0.09120284901282377,""y"":0.40969506385723115},{""x"":0.12922444082761694,""y"":0.37440221943319707}],""height"":1,""width"":1,""label"":""bill_color_::_gray"",""object_id"":""314d8c7c-ab95-4d03-8f12-8510fcc20edc""}]",32ebe865-4d26-11ec-8a20-e38d4e5b07b8,
,,Wed Nov 24 2021 12:58:20 GMT+0000 (Coordinated Universal Time),https://hive-data-prod-cdn.thehive.ai/project%2F33317%2Ftask%2Freal%2F32ebe866-4d26-11ec-8a20-e38d4e5b07b8_0?Expires=1654530581&Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9oaXZlLWRhdGEtcHJvZC1jZG4udGhlaGl2ZS5haS9wcm9qZWN0JTJGMzMzMTclMkZ0YXNrJTJGcmVhbCUyRjMyZWJlODY2LTRkMjYtMTFlYy04YTIwLWUzOGQ0ZTViMDdiOF8wIiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNjU0NTMwNTgxfX19XX0_&Signature=D0McVe-Fn~z8Ektn~mzRXOwhCrlkCe6PkdCAMGKG3ie4Vo3Png5~XOwtuYVHOKoywu0qiBRlr70uHrDzwS0rs4-xSS4PphgY8wNdVScneCpRoTz7NzOnoaPAowp4hnEEVRDk7TnsEIuxEe2EEg2kt26WOodkq7d~WBscZs005FCNT-lGJIsH-q9r9Z22gZEDIEMEyQGTpYwYA85d21kRLicX0IrjVNZyIuB9zR5XnbMUtp37i5kh3r6jHbCSTxTtYijnEFtKCcFgInrrcCTQyn8Eem9rUCEz2H8XQXc~nYFVg~o8Wh0zrXlK6-O8kJvcoVpd8mgEGiEAPpE6BSp49A__&Key-Pair-Id=APKAIWMTNWCLWHZZ525A,Tue Nov 30 2021 06:21:59 GMT+0000 (Coordinated Universal Time),,,BF007.jpg,33317,"[{""points"":[{""x"":0.9140073136840774,""y"":0.34284482722277776},{""x"":0.8908605067517422,""y"":0.35175031805589274},{""x"":0.8622675221401321,""y"":0.35042794046261616},{""x"":0.8243049233724833,""y"":0.3367352026833367},{""x"":0.7949448945927153,""y"":0.31346163288156104},{""x"":0.8099837984510745,""y"":0.28441319043915564},{""x"":0.826548440566101,""y"":0.23527994467931201},{""x"":0.863562335821315,""y"":0.2792631334061887},{""x"":0.8974344790774634,""y"":0.31111178327032457}],""height"":1,""width"":1,""label"":""bill_color_::_gray"",""object_id"":""aa6916cb-cd3d-40ee-afa2-5b9c059cf941""}]",32ebe866-4d26-11ec-8a20-e38d4e5b07b8,
,,Wed Nov 24 2021 12:58:20 GMT+0000 (Coordinated Universal Time),https://hive-data-prod-cdn.thehive.ai/project%2F33317%2Ftask%2Freal%2F32ebe867-4d26-11ec-8a20-e38d4e5b07b8_0?Expires=1654530581&Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9oaXZlLWRhdGEtcHJvZC1jZG4udGhlaGl2ZS5haS9wcm9qZWN0JTJGMzMzMTclMkZ0YXNrJTJGcmVhbCUyRjMyZWJlODY3LTRkMjYtMTFlYy04YTIwLWUzOGQ0ZTViMDdiOF8wIiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNjU0NTMwNTgxfX19XX0_&Signature=Erhcwn3-q2CZz0w0evavwxOPD6YYS0B4qi08ywkpgAtY8gTc81UtRY8odbc00tbrV2Iap5hb1-nXGY1bmdtJgUjswGFrwyw6B~ctwrX28QHgYbwiaTRILEfHvrMJZh2SRQY1qVlGmw0RvE8X2jjTWgYNzTGZ7CrqS8aq7LBU8-NMrfvrp8uDPq8dqZNNijj6lUSKug95iyLRSkmbMCD5m6ZuX9K8Wzu59BHO0CTSU~cwAmq15llcUjOMVnovUm~WFBUb~iPG-lNhIYtQ8kGcrlJaWvHbGsl9uN~HtSzi3jHo3cDj22ulNJjfh8onhaeqe29lcxN-gsnx9-PbaJNiwA__&Key-Pair-Id=APKAIWMTNWCLWHZZ525A,Tue Nov 30 2021 06:25:35 GMT+0000 (Coordinated Universal Time),,,BF008.jpg,33317,"[{""points"":[{""x"":0.8436918810634497,""y"":0.39407870328118255},{""x"":0.8867085156087069,""y"":0.454224217416237},{""x"":0.935800109042678,""y"":0.4981891304171309},{""x"":0.9393605376783923,""y"":0.5220504337496158},{""x"":0.9278539748409074,""y"":0.5300578964742303},{""x"":0.7788499194074276,""y"":0.4522861465294799},{""x"":0.7703736754608814,""y"":0.45842519106408}],""height"":1,""width"":1,""label"":""bill_color_::_gray"",""object_id"":""3066f8f3-ba40-4c39-8bee-fc09164fbf46""}]",32ebe867-4d26-11ec-8a20-e38d4e5b07b8,
,,Wed Nov 24 2021 12:58:20 GMT+0000 (Coordinated Universal Time),https://hive-data-prod-cdn.thehive.ai/project%2F33317%2Ftask%2Freal%2F32ebe868-4d26-11ec-8a20-e38d4e5b07b8_0?Expires=1654530581&Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9oaXZlLWRhdGEtcHJvZC1jZG4udGhlaGl2ZS5haS9wcm9qZWN0JTJGMzMzMTclMkZ0YXNrJTJGcmVhbCUyRjMyZWJlODY4LTRkMjYtMTFlYy04YTIwLWUzOGQ0ZTViMDdiOF8wIiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNjU0NTMwNTgxfX19XX0_&Signature=iuspzSuroj9intmIL2dd2DzWVAz23jmY1~6M3iz9M7EW9VBvGR1enjHFVEKhQDmM~ACZwAHPUkmMHWDR~aAbZ00KjPhDe3AdYDY7VBMRL-5VDWAs7HAkk-yJ6U1ic6b~JaW5V7si-oO52iNia-qE0PPPe2JeZ7tyuFmc~ZU-8d~X0ZpgADK9Hv0Hj1gmZWCYCYS30MqKgHsL849nDrykNroH71fG-c9hkLii7ACd5Pkqbg-sxbj2~vJXt3ZCbJVg~hf8DBWhQ864QZtx6m8RIhr5ABGum3xTGGOZ7hkAnU-QiE9rz97WZFWH~5sZGBocxlq7upWRQd9WekJLH3fMFA__&Key-Pair-Id=APKAIWMTNWCLWHZZ525A,Tue Nov 30 2021 00:32:04 GMT+0000 (Coordinated Universal Time),,,BF009.jpg,33317,"[""inconclusive""]",32ebe868-4d26-11ec-8a20-e38d4e5b07b8,
,,Wed Nov 24 2021 12:58:20 GMT+0000 (Coordinated Universal Time),https://hive-data-prod-cdn.thehive.ai/project%2F33317%2Ftask%2Freal%2F32ebe869-4d26-11ec-8a20-e38d4e5b07b8_0?Expires=1654530581&Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9oaXZlLWRhdGEtcHJvZC1jZG4udGhlaGl2ZS5haS9wcm9qZWN0JTJGMzMzMTclMkZ0YXNrJTJGcmVhbCUyRjMyZWJlODY5LTRkMjYtMTFlYy04YTIwLWUzOGQ0ZTViMDdiOF8wIiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNjU0NTMwNTgxfX19XX0_&Signature=iC0HbGaZr8oHLas6OhM66h6wRnde0XMFsF7FtqmY5ZxbWJ~yTT5bTGZmishIflKLmY5lCP1Bmuh7709W0zmNwkF044FcmJ02qqpqeRahGZd8il3IFXyVo3xGZDBqbSc9Lg7srNH25yNi2OSYl8NDY~5rs~pAgl7-1QyUKLqiYH4gNk~gOaqIcm-lU7U1EGe7g-DgJJEBtQfYqStOvA2UuEv25TUUiIyMjR5hahmLuUF~7Qhv8u5kOgl3uTCZB2eznE-iHy2ZYPihdb8L-lzO1isK3w~ecmKMcFKwlLfsLpiP4j76zepEig5460pCbdw3Popz~ViX3c9w59qfwwiO0Q__&Key-Pair-Id=APKAIWMTNWCLWHZZ525A,Tue Nov 30 2021 00:46:04 GMT+0000 (Coordinated Universal Time),,,BF010.jpg,33317,"[{""points"":[{""x"":0.9732229856895067,""y"":0.40568101220569497},{""x"":0.9743127940761485,""y"":0.41953062421362963},{""x"":0.9624327240291416,""y"":0.42785089664203896},{""x"":0.9100238267217062,""y"":0.4209612643151113},{""x"":0.8529875535757272,""y"":0.4057921563369113},{""x"":0.8304891593072097,""y"":0.39331546719840305},{""x"":0.8768120474825506,""y"":0.2844243947031575},{""x"":0.9764280477289189,""y"":0.42529551456431847}],""height"":1,""width"":1,""label"":""bill_color_::_gray"",""object_id"":""ca51aa21-fb84-4b58-98e7-9cb2f951a08c""}]",32ebe869-4d26-11ec-8a20-e38d4e5b07b8,
,,Wed Nov 24 2021 12:58:20 GMT+0000 (Coordinated Universal Time),https://hive-data-prod-cdn.thehive.ai/project%2F33317%2Ftask%2Freal%2F32ebe86a-4d26-11ec-8a20-e38d4e5b07b8_0?Expires=1654530581&Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9oaXZlLWRhdGEtcHJvZC1jZG4udGhlaGl2ZS5haS9wcm9qZWN0JTJGMzMzMTclMkZ0YXNrJTJGcmVhbCUyRjMyZWJlODZhLTRkMjYtMTFlYy04YTIwLWUzOGQ0ZTViMDdiOF8wIiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNjU0NTMwNTgxfX19XX0_&Signature=dtf5P6ZWViBrtpQy4W3XDO9iS~GNndOnCeZ-RgXTV~v6jdLH4F5dTj3NIzmP-k5w1MIqTIELCtlhggu4xtrlu2dJCE5hnaYMZEZtwJTNWsygqOPPmKfepmKZIDEBqDDrJuPNCEJIbKZqPd433MW8QIeIxgQQM3hii0~TKNuWAM6hKnnFYqv2Nr3BRDR61xyn6aq7dLg6k6Bp5zIceBK5Rc4Az4vNTvGsNaD2LYvq1FdQkwdxn2OevMm6KhQ8hQXwRs6sxEVTAYsSkK4x64HqJ3PqmXoA3C7Q~3kt48GjN8CES1z~ZGVShWAxJGMy9ElB8DhhoFqxbCN6KrwbqXtL8A__&Key-Pair-Id=APKAIWMTNWCLWHZZ525A,Tue Nov 30 2021 00:34:32 GMT+0000 (Coordinated Universal Time),,,BF011.jpg,33317,"[{""points"":[{""x"":0.10698403434254555,""y"":0.5619841525888505},{""x"":0.11394501398803197,""y"":0.5329133673550734},{""x"":0.14786999812534327,""y"":0.4697892469228961},{""x"":0.15583389072033357,""y"":0.4335821939242515},{""x"":0.15843306922209136,""y"":0.37864626364371046},{""x"":0.19438607450155657,""y"":0.39043744825352217},{""x"":0.2074088336221358,""y"":0.4230095962954227},{""x"":0.23867979096895645,""y"":0.4707993205520585},{""x"":0.23649451601444504,""y"":0.5147715883270535},{""x"":0.21727849936612062,""y"":0.5299319690881171},{""x"":0.16984425462824548,""y"":0.574457620620418},{""x"":0.12889621174863386,""y"":0.5892305450924914},{""x"":0.11029708774414754,""y"":0.584453875913762}],""height"":1,""width"":1,""label"":""bill_color_::_gray"",""object_id"":""d71fdebe-6aa5-4428-8d87-abab8bebfd84""}]",32ebe86a-4d26-11ec-8a20-e38d4e5b07b8,
